2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 3020116.34007830
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 3017096.22373822 CHZ
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 3: CHZ → BTC
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 3017096.22373822 CHZ
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 0.00000033
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 0.99567817
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 0.99468249 BTC
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:613 | 
=== Final result ===
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:614 | Final amount: 0.99468249
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:615 | Profit: -0.5318%
2025-11-07 19:49:26 | INFO     | src.core.path_optimizer:_solve_pulp:554 | 📊 Simulated profit: -0.5318%
2025-11-07 19:49:26 | DEBUG    | src.core.path_optimizer:_solve_pulp:566 | ⏭️  Profit -0.53% below threshold 1.5%
2025-11-07 19:49:26 | DEBUG    | src.core.arbitrage_engine:_scan_enhanced_mode_async:120 | No paths found by PathOptimizer
2025-11-07 19:49:26 | INFO     | __main__:_main_loop_async:149 | No opportunities found
2025-11-07 19:49:31 | INFO     | __main__:_main_loop_async:143 | ━━━ Scan #6 ━━━
2025-11-07 19:49:31 | DEBUG    | src.core.arbitrage_engine:_scan_enhanced_mode_async:108 | 🔍 Enhanced mode: PathOpt → OrderbookCheck → AmountOpt
2025-11-07 19:49:31 | DEBUG    | src.exchanges:get_balances:150 | Fetched balance from bybit: 0 currencies
2025-11-07 19:49:32 | DEBUG    | src.exchanges:get_balances:150 | Fetched balance from kucoin: 0 currencies
2025-11-07 19:49:34 | INFO     | src.core.path_optimizer:_solve_pulp:546 | 🔍 LP found path: BTC → USDT → CHZ → BTC
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:583 | === Simulating path with 3 steps ===
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:584 | Starting amount: 1.0
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 1: BTC → USDT
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 1.00000000 BTC
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 102416.52016465
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 102416.52016465
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 102314.10364449 USDT
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 2: USDT → CHZ
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 102314.10364449 USDT
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 29.52757812
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 3021087.68841208
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 3018066.60072367 CHZ
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:596 | 
Step 3: CHZ → BTC
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:597 |   Before: 3018066.60072367 CHZ
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:598 |   Price: 0.00000033
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:599 |   Fee: 0.1000%
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:606 |   After price: 0.99534553
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:609 |   After fee: 0.99435019 BTC
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:613 | 
=== Final result ===
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:614 | Final amount: 0.99435019
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_simulate_path_profit:615 | Profit: -0.5650%
2025-11-07 19:49:34 | INFO     | src.core.path_optimizer:_solve_pulp:554 | 📊 Simulated profit: -0.5650%
2025-11-07 19:49:34 | DEBUG    | src.core.path_optimizer:_solve_pulp:566 | ⏭️  Profit -0.56% below threshold 1.5%
2025-11-07 19:49:34 | DEBUG    | src.core.arbitrage_engine:_scan_enhanced_mode_async:120 | No paths found by PathOptimizer
2025-11-07 19:49:34 | INFO     | __main__:_main_loop_async:149 | No opportunities found
2025-11-07 19:49:35 | INFO     | __main__:stop:296 | ⏹️  Stopping bot...
2025-11-07 19:49:35 | INFO     | __main__:stop:298 | ✅ Bot stopped
2025-11-07 19:49:35 | INFO     | __main__:start:63 | ⏸️  Bot stopped by user
